Traj h4	49.312000	51.899000	PerformTask 0.064271
Traj h4	52.230000	55.179000	Park 0.081574
Traj h4	55.419000	57.503000	PerformTask 0.060697
Traj h4	72.400000	74.417000	WantStandUp 0.081903
Traj h4	74.850000	77.166000	ComeCloser 0.106514
Traj h4	77.217000	79.675000	ComeHere 0.050719
Traj h4	80.088000	82.097000	Park 0.031313
Traj h4	88.085000	90.134000	ComeCloser 0.059398
Traj h4	90.193000	92.412000	LetsGo 0.061108
Traj h4	92.509000	94.676000	Help 0.084138
Traj h4	94.861000	97.344000	LetsGo 0.067724
Traj h4	102.322000	103.960000	WantStandUp 0.057708
Traj h4	104.925000	106.795000	WantSitDown 0.048634
Traj h4	107.045000	108.882000	Park 0.059373
Traj h4	109.295000	111.356000	LetsGo 0.088870
Traj h4	148.024000	150.101000	WantSitDown 0.160579
Traj h4	150.461000	153.085000	LetsGo 0.110300
Traj h4	153.085000	155.314000	ComeHere 0.099495
Traj h4	155.525000	157.965000	WantSitDown 0.055789
Traj h4	263.946000	265.727000	WantStandUp 0.038896
Traj h4	265.727000	268.203000	WantStandUp 0.038256
Traj h4	268.203000	270.925000	WantStandUp 0.049294
Traj h4	270.925000	274.070000	LetsGo 0.045894
Traj h5	10.473000	12.473000	ComeHere 0.039943
Traj h5	15.381000	17.319000	LetsGo 0.032231
Traj h5	17.610000	19.916000	WantStandUp 0.040008
Traj h5	21.436000	23.191000	LetsGo 0.041414
Traj h5	27.379000	30.491000	ComeCloser 0.011107
Traj h5	30.492000	32.933000	ComeHere 0.019251
Traj h5	32.940000	35.196000	WantSitDown 0.014698
Traj h5	35.196000	37.396000	Park 0.010390
Traj h5	45.778000	48.226000	WantSitDown 0.049130
Traj h5	49.312000	51.899000	ComeCloser 0.042171
Traj h5	52.230000	55.179000	ComeCloser 0.064966
Traj h5	55.419000	57.503000	WantSitDown 0.033168
Traj h5	72.400000	74.417000	WantSitDown 0.061754
Traj h5	74.850000	77.166000	Help 0.032084
Traj h5	77.217000	79.675000	WantSitDown 0.034577
Traj h5	80.088000	82.097000	ComeCloser 0.022032
Traj h5	88.085000	90.134000	Park 0.041380
Traj h5	90.193000	92.412000	WantSitDown 0.044271
Traj h5	92.509000	94.676000	Park 0.031228
Traj h5	94.861000	97.344000	WantStandUp 0.065331
Traj h5	102.322000	103.960000	ComeHere 0.056745
Traj h5	104.925000	106.795000	WantStandUp 0.045876
Traj h5	107.045000	108.882000	Help 0.059118
Traj h5	109.295000	111.356000	Park 0.059751
Traj h5	148.024000	150.101000	Help 0.021294
Traj h5	150.461000	153.085000	ComeCloser 0.075880
Traj h5	153.085000	155.314000	ComeCloser 0.014655
Traj h5	155.525000	157.965000	ComeCloser 0.054470
Traj h5	263.946000	265.727000	ComeHere 0.033702
Traj h5	265.727000	268.203000	ComeCloser 0.030807
Traj h5	268.203000	270.925000	ComeCloser 0.044464
Traj h5	270.925000	274.070000	WantStandUp 0.036932
Traj h6	10.473000	12.473000	ComeCloser 0.025802
Traj h6	15.381000	17.319000	ComeHere 0.013592
Traj h6	17.610000	19.916000	LetsGo 0.032425
Traj h6	21.436000	23.191000	PerformTask 0.017210
Traj h6	27.379000	30.491000	Help 0.009474
Traj h6	30.492000	32.933000	Help 0.007021
Traj h6	32.940000	35.196000	Help 0.007418
Traj h6	35.196000	37.396000	ComeHere 0.010213
Traj h6	45.778000	48.226000	WantStandUp 0.023133
Traj h6	49.312000	51.899000	Park 0.029014
Traj h6	52.230000	55.179000	WantSitDown 0.025104
Traj h6	55.419000	57.503000	WantStandUp 0.029474
Traj h6	72.400000	74.417000	PerformTask 0.022227
Traj h6	74.850000	77.166000	Park 0.007403
Traj h6	77.217000	79.675000	ComeCloser 0.017035
Traj h6	80.088000	82.097000	WantSitDown 0.017302
Traj h6	88.085000	90.134000	Help 0.017125
Traj h6	90.193000	92.412000	Park 0.041598
Traj h6	92.509000	94.676000	ComeCloser 0.027201
Traj h6	94.861000	97.344000	Park 0.033721
Traj h6	102.322000	103.960000	WantSitDown 0.025682
Traj h6	104.925000	106.795000	Park 0.025714
Traj h6	107.045000	108.882000	WantSitDown 0.025751
Traj h6	109.295000	111.356000	ComeHere 0.019453
Traj h6	148.024000	150.101000	ComeHere 0.009357
Traj h6	150.461000	153.085000	Help 0.016931
Traj h6	153.085000	155.314000	Help 0.010560
Traj h6	155.525000	157.965000	PerformTask 0.010963
Traj h6	263.946000	265.727000	WantSitDown 0.016158
Traj h6	265.727000	268.203000	PerformTask 0.023822
Traj h6	268.203000	270.925000	PerformTask 0.025684
Traj h6	270.925000	274.070000	WantSitDown 0.019734
Traj h7	10.473000	12.473000	PerformTask 0.012111
Traj h7	15.381000	17.319000	WantSitDown 0.010995
Traj h7	17.610000	19.916000	PerformTask 0.016966
Traj h7	21.436000	23.191000	ComeHere 0.016399
Traj h7	27.379000	30.491000	Park 0.003113
Traj h7	30.492000	32.933000	Park 0.003751
Traj h7	32.940000	35.196000	Park 0.005139
Traj h7	35.196000	37.396000	Help 0.004040
Traj h7	45.778000	48.226000	PerformTask 0.016495
Traj h7	49.312000	51.899000	WantStandUp 0.023808
Traj h7	52.230000	55.179000	WantStandUp 0.011632
Traj h7	55.419000	57.503000	ComeHere 0.015540
Traj h7	72.400000	74.417000	ComeCloser 0.007005
